"_tid_","T1","T2","T3","T4","T5","T6","T7","T8","T9"
"10580","21.39","18.5","22.39","20.06666667","19.5","6.5","20.39","22.2","19.39"
"10581","21.39","18.6","22.39","20","19.5","6.5","20.39","22.2","19.46333333"
"10582","21.35666667","18.6","22.39","20","19.5","6.5","20.39","22.1","19.42666667"
"10583","21.29","18.6","22.39","20","19.5","6.5","20.39","22.1","19.5"
"10584","21.39","18.7","22.39","20","19.5","6.5","20.39","22.1","19.46333333"
"10585","21.39","18.7","22.39","20","19.5","6.5","20.39","22.1","19.46333333"
"10586","21.39","18.63333333","22.39","20","19.5","6.433333333","20.39","22.1","19.5"
"10587","21.39","18.6","22.39","20","19.5","6.5","20.39","22.1","19.5"
"10588","21.2","18.6","22.39","19.92666667","19.5","6.5","20.39","22.06666667","19.46333333"
"10589","21.2","18.6","22.39","19.92666667","19.5","6.5","20.39","22.06666667","19.39"
"10590","21.2","18.53333333","22.39","19.89","19.5","6.5","20.39","22.1","19.46333333"
"10591","21.1","18.5","22.39","19.89","19.4725","6.5","20.39","22.1","19.46333333"
"10592","21.1","18.5","22.35666667","19.89","19.39","6.433333333","19.29","22.06666667","19.5"
"10593","21.1","18.5","22.29","19.89","19.39","6.4","20.29","22","19.5"
"10594","21.1","18.5","22.29","19.89","19.39","6.425","18.5","22","19.5"
"10595","21.1","18.5","22.29","19.89","19.39","6.5","20.39","22","19.5"
"10596","21.1","18.39","22.29","19.89","19.39","6.5","20.39","22","19.5"
"10597","21","18.39","22.29","19.89","19.39","6.5","20.39","22","19.5"
"10598","21","18.39","22.29","19.89","19.39","6.53","20.42666667","21.96333333","19.5"
"10599","21","18.39","22.23","19.89","19.39","6.53","20.39","21.89","19.5"
"10600","21.39","18.39","22.2","19.89","19.39","6.59","20.32333333","21.89","19.5"
"10601","21.39","18.39","22.13333333","19.89","19.39","6.59","20.29","21.79","19.5"
"10602","21","18.39","22.06666667","19.89","19.39","6.69","20.29","21.79","19.42666667"
"10603","21","18.39","22","19.85666667","19.32333333","6.69","20.23","21.79","19.5"
"10604","21","18.39","21.89","19.79","19.32333333","6.726666667","20.2","21.79","19.5"
"10605","21","20.1","21.89","19.79","19.39","6.8","20.2","21.7","19.46333333"
"10606","21","19.89","21.89","19.79","19.32333333","6.8","20.2","21.7","19.39"
"10607","21","_nan_","21.79","19.79","19.39","_nan_","20.2","21.66666667","19.39"
"10608","21","_nan_","21.79","19.79","19.32333333","_nan_","20.16666667","21.6","19.39"
"10609","21","18.39","21.79","19.79","19.29","_nan_","20.1","21.6","19.39"
"10610","20.89","18.39","21.79","19.79","19.29","7.09","20.1","21.6","19.46333333"
"10611","20.89","18.39","21.79","19.79","19.29","_nan_","20.1","21.6","19.39"
"10612","20.89","18.39","21.79","19.79","19.29","_nan_","20.1","21.53333333","19.39"
"10613","20.89","18.39","21.79","19.73","19.29","_nan_","20.1","21.5","19.39"
"10614","20.89","18.445","21.73","19.79","19.29","_nan_","20.1","21.5","19.39"
"10615","20.89","18.46333333","21.7","19.79","19.29","_nan_","20.1","21.5","19.39"
"10616","21","_nan_","21.7","19.79","19.29","_nan_","20.06666667","21.5","19.39"
"10617","21","_nan_","21.6","19.745","19.29","_nan_","20","21.5","19.39"
"10618","21","18.5","21.6","19.7","19.29","_nan_","20","21.42666667","19.39"
"10619","21","18.5","21.66666667","19.7","19.29","8.226666667","20","21.39","19.39"
"10620","21","18.5","21.6","19.7","19.26","8.3","20","21.39","19.39"
"10621","21","18.5","21.6","19.7","19.2","8.46","20","21.39","19.39"
"10622","21","18.5","21.6","19.7","19.29","8.733333333","20","21.39","19.39"
"10623","21.075","18.6","21.84","19.7","19.29","9.1","20","21.32333333","19.39"
"10624","21.1","18.66666667","22.23","19.7","19.2","9.233333333","20","21.29","19.39"
"10625","21.13333333","18.7","22.49666667","19.7","19.2","9.3","20","21.29","19.39"
"10626","21.2","18.7","22.76333333","19.7","19.2","9.433333333","20","22.76","19.39"
"10627","21.29","18.82333333","23.03","19.7","19.2","9.726666667","20","22.5","19.39"
"10628","21.35666667","18.89","23.2","19.7","19.23","9.86","20","21.29","19.39"
"10629","21.39","18.92666667","20.56666667","19.7","19.23","9.995","_nan_","21.29","19.39"
"10630","21.39","19","21.7","19.7","19.245","10.06666667","18.5","21.26","19.42666667"
"10631","21.39","19","21.7","19.7","19.2","9.866666667","19.79","21.26","19.42666667"
"10632","21.46333333","19","21.7","19.7","19.2","9.53","20","21.26","19.39"
"10633","21.5","19","22.82333333","19.7","19.2","9.463333333","21.7","22","19.4725"
"10634","21.5","19.13333333","22.89","19.7","19.26","9.966666667","_nan_","_nan_","19.5"
"10635","21.5","19.26","22.96333333","19.7","19.26","10.36","20","22.79","19.5"
"10636","21.56666667","19.32333333","23.23","19.7","19.26","10.29333333","20.06666667","22","19.5"
"10637","21.63333333","19.46333333","23.35666667","19.79","19.29","10.62666667","20.13333333","21.26","19.5"
"10638","21.7","19.53333333","23.53333333","19.79","19.29","10.86666667","20.26","21.32333333","19.5"
"10639","21.79","19.6","23.66666667","19.82333333","19.29","11.12666667","20.445","21.4725","19.53333333"
"10640","21.79","19.73","23.73","19.89","19.29","11.36666667","20.5","21.5","19.6"
"10641","21.89","19.79","23.79","19.89","19.32333333","11.56666667","20.5","21.53333333","19.6"
"10642","21.9725","19.82333333","23.76","19.89","19.39","11.72666667","20.63333333","21.6","19.6"
"10643","22","19.96333333","23.7","20","19.39","11.72666667","20.7","21.63333333","19.63333333"
"10644","22.1","20","23.76","20","19.32333333","11.53","20.79","21.7","19.7"
"10645","22.16666667","20","24.03333333","20","19.39","_nan_","20.85666667","21.82333333","19.7"
"10646","22.23","20.03333333","24.16666667","20","19.39","_nan_","21.03333333","21.89","19.7"
"10647","22.29","20.1","24.32333333","20.03333333","19.35666667","_nan_","21.16666667","22.03333333","19.7"
"10648","22.32333333","20.13333333","24.46333333","20.1","19.35666667","_nan_","21.2","22.16666667","19.7"
"10649","22.39","20.2","24.5","20.1","19.39","11.03","21.2","22.29","19.76"
"10650","22.39","20.2","24.5","20.1","19.39","10.83","21.2","22.35666667","19.76"
"10651","22.46333333","20.26","24.53333333","20.1","19.39","11.19","21.2","22.42666667","19.73"
"10652","22.5","20.245","24.53333333","20.1","19.39","10.93","21.23","22.56666667","19.7675"
"10653","22.5","20.23","24.29","20.1","19.39","10.8","21.29","22.63333333","19.76"
"10654","22.6","20.29","24.35666667","20.1","19.39","10.93333333","21.32333333","22.76","19.79"
"10655","22.6","20.32333333","24.5","20.1","19.39","11.09","21.1","22.79","19.79"
"10656","22.6","20.32333333","24.56666667","20.1","19.42666667","10.63","19.1","22.85666667","19.79"
"10657","22.6","20.29","24.63333333","20.1","19.42666667","10.23333333","21.32333333","22.89","19.79"
"10658","22.6","20.29","24.82666667","20.1","19.39","9.96","21.29","22.96333333","19.79"
"10659","22.6","20.29","25.13333333","20.1","19.46333333","9.763333333","21.29","23.05","19.79"
"10660","22.7","20.35666667","25.2","20.1","19.5","9.63","21.23","23.13333333","19.76"
"10661","22.7","20.39","25.29","20.1","19.5","9.6","21.2","23.2","19.76"
"10662","22.79","20.46333333","25.23","20.1","19.6","9.733333333","21.2","23.23","19.79"
"10663","22.89","20.5","25","20.16666667","19.6","9.89","21.29","23.29","19.79"
"10664","22.89","20.56666667","25.13333333","20.23","19.6","9.795","21.43","23.32333333","19.79"
"10665","23","20.7","25.32666667","20.29","19.66666667","9.563333333","21.53333333","23.39","19.79"
"10666","23.06666667","20.76","25.42666667","20.39","19.63333333","9.233333333","21.66666667","23.39","19.79"
"10667","23.13333333","20.79","25.56666667","20.39","19.7","8.9","21.73","23.39","19.79"
"10668","23.2","20.85666667","25.63333333","_nan_","19.7","8.06","21.85666667","23.29","19.73"
"10669","23.23","20.89","25.7","_nan_","19.66666667","7.533333333","21.89","23.35666667","19.79"
"10670","23.35666667","20.96333333","25.66666667","23.53333333","19.66666667","6.766666667","21.76333333","23.35666667","19.79"
"10671","23.5","21.1","25.6","_nan_","19.7","6.2675","21.56666667","23.29","19.79"
"10672","23.5","21.13333333","25.46333333","20.6","19.7","5.796666667","20.79","23.29","19.79"
"10673","23.6","21.2","25.32333333","20.625","19.7","5.396666667","20.79","23.29","19.79"
"10674","23.66666667","21.2","25.16666667","20.7","19.7","4.933333333","20.79","23.32333333","19.79"
"10675","23.6","21.2","25.03333333","20.7","19.7","4.66","19.5","23.39","19.73"
"10676","23.6","21.2","24.82666667","20.63333333","19.7","4.433333333","19.2","23.5","19.73"
"10677","23.66666667","21.2","24.63333333","20.6","19.7","4.226666667","21.5","23.5","20.29"
"10678","23.6","21.1","24.56666667","20.6","19.7","4.23","21.1","23.5","19.6"
"10679","23.6","21.1","24.5","20.56666667","19.7","_nan_","21.03333333","23.56666667","20.29"
"10680","23.6","21","24.35666667","20.5","19.76","3.966666667","20.96333333","23.6","19.6"
"10681","23.6","20.92666667","24.29","20.5","19.79","3.645","20.89","23.6","19.7"
"10682","23.525","20.85666667","24.2","20.5","19.79","3.36","20.89","23.6","19.7"
"10683","23.5","20.79","24.175","20.39","19.79","3.23","20.89","23.6","19.7"
"10684","23.5","20.76","24.03333333","20.39","19.73","3.29","20.79","24","19.7"
"10685","21.2","20.7","23.96333333","20.46333333","19.79","3.2","20.79","23.29","19.7"
"10686","21.1","20.6","23.89","20.39","19.79","3.26","20.76","22.79","19.7"
"10687","21.29","20.53333333","23.79","20.39","19.79","3.06","20.7","22","19.66666667"
"10688","21.2","20.5","22.5","20.39","19.815","2.86","20.7","22.46333333","19.6"
"10689","23.29","20.42666667","22.5","20.39","19.89","2.663333333","20.76","23.6","19.7"
"10690","23.26","20.29","21.79","20.46333333","19.85666667","2.53","20.86777778","23.53333333","19.7675"
"10691","23.2","20.2675","_nan_","20.53333333","19.79","2.407142857","20.81727273","23.493125","19.79"
"10692","23.2","20.2","_nan_","20.6","19.78","2.277777778","20.79555556","23.40222222","19.76"
"10693","23.2","20.1","22.5","20.6","19.76","2.145","20.79","23.37333333","19.7"
"10694","23.1","20.03333333","_nan_","20.6","19.715","2.07","20.79","23.29","19.7"
"10695","23.1","19.89","22","20.66666667","19.7","2.06","20.79","23.235","19.7"
"10696","23.06666667","19.82333333","23.39","20.7","19.705","2.005","20.79","23.2","19.7"
"10697","23","19.79","23.39","20.7","19.715","1.937777778","20.79","23.2","19.7"
"10698","23","19.73","23.39","20.7","19.7","1.863333333","20.79","23.12777778","19.7"
"10699","23","19.66666667","23.39","20.7","19.7","1.820555556","20.79","23.1","19.7"
"10700","22.96333333","19.53333333","23.39","20.7","19.7","1.857222222","20.79","23.08888889","19.79"
"10701","22.865","19.46333333","23.35666667","20.63333333","19.7","1.863333333","20.82333333","23.02777778","19.79"
"10702","22.79","19.39","_nan_","20.66666667","19.7","1.844444444","20.82333333","23","19.73"
"10703","22.79","19.29","_nan_","20.6","19.7","1.955555556","20.80111111","22.97555556","19.79"
"10704","22.79","19.29","_nan_","20.6","19.67777778","1.881111111","20.82333333","22.93888889","19.79"
"10705","22.7","19.2","_nan_","20.6","19.66666667","1.887777778","20.86222222","22.89611111","19.79"
"10706","22.7","19.13333333","_nan_","20.6","19.67222222","1.791111111","20.85666667","22.89","19.79"
"10707","22.66666667","19.1","_nan_","20.6","19.6","1.626666667","20.82333333","22.89","19.79"
"10708","22.6","19.03333333","_nan_","20.6","19.6","1.503333333","20.80111111","22.84","19.79"
"10709","22.6","19","_nan_","20.53333333","19.29","1.688888889","20.82888889","22.79","19.79"
"10710","22.53333333","18.9175","23.29","20.56666667","19.6","1.616111111","20.79","22.79","19.79"
"10711","22.5","18.82333333","23.29","20.5","19.89","1.391111111","20.79","22.79","19.79"
"10712","22.5","18.79","23.29","20.5","19.78","1.378888889","20.79555556","22.79","19.79"
"10713","22.39","18.79","23.29","20.5","_nan_","1.292777778","20.80666667","22.775","19.79"
"10714","22.39","18.7","23.29","20.42666667","19.6","1.138888889","20.81777778","22.7","19.79"
"10715","22.29","18.7","23.29","19","19.57777778","1.05","20.81777778","22.7","19.79"
"10716","22.29","18.7","23.29","_nan_","19.6","0.944444444","20.80111111","_nan_","19.79"
"10717","22.29","18.63333333","23.29","_nan_","19.6","0.988888889","20.79","_nan_","19.79"
"10718","22.23","18.6","23.29","_nan_","19.6","0.983333333","20.79","_nan_","19.79"
"10719","22.2","18.53333333","23.29","20.5","19.51818182","1.1","20.79","20","19.79"
"10720","22.2","18.5","23.29","_nan_","19.52222222","1.145454545","20.79","_nan_","19.79"
"10721","22.1","18.5","23.29","20.35666667","19.51111111","1.191666667","20.79","_nan_","19.79"
"10722","22.1","18.39","23.29","20.29","19.5","1.217142857","20.79","_nan_","19.79"
"10723","22.1","18.39","23.29","20.29","19.5","1.3885","20.79","22.5","19.79"
"10724","22","18.29","23.29","20.29","19.5","1.498421053","20.79","22.5","19.79"
"10725","22","18.29","23.2","20.29","19.5","1.6","20.79","22.5","19.79"
"10726","22","18.29","23.26","20.29","19.5","1.641176471","20.79","22.48777778","19.79"
"10727","22","18.23","23.26","20.26","19.5","1.75","20.79","22.40833333","19.79"
"10728","21.89","18.2","23.2","20.2","19.5","1.863333333","20.77","22.39","19.79"
"10729","21.89","18.175","23.29","20.2","19.5","1.944545455","20.79","22.39","19.79"
"10730","21.79","18.1","23.29","20.175","19.5","2.055454545","20.79","22.39","19.79"
"10731","21.79","_nan_","23.29","20.16666667","19.5","2.287272727","20.79","22.37181818","19.79"
"10732","21.79","19.29","23.29","20.1","19.5","2.45","20.77","22.31777778","19.79"
"10733","21.73","_nan_","23.26","20.1","19.5","2.622777778","20.77","22.34","19.79"
"10734","21.7","18.2","23.2","20.1","19.5","2.76","20.76","22.30666667","19.79"
"10735","21.7","_nan_","23.2","20.1","19.47555556","2.935555556","20.76","22.29","19.79"
"10736","21.66666667","17.92666667","23.2","20.1","19.5","3.145","20.745","22.29","19.79"
"10737","21.66666667","17.89","_nan_","20.1","19.47555556","3.358888889","20.725","22.29","19.79"
"10738","21.6","17.89","22.39","20.1","19.47555556","3.545","20.735","22.26","19.79"
"10739","21.6","17.89","_nan_","20.03333333","19.445","3.716666667","20.715","22.265","19.79"
"10740","18.1","17.89","18.26","20.06666667","19.445","3.845","20.73","22.225","20.39"
"10741","_nan_","17.89","_nan_","20","19.43277778","3.966111111","20.725","22.2","19.79"
"10742","_nan_","17.89","23.2225","20","19.43277778","4.13","20.765","22.2","19.79"
"10743","_nan_","18","23.23","20","19.40833333","4.308888889","20.74","22.2","19.79"
"10744","_nan_","18","23.2","20","19.39","4.617222222","20.7","22.2","19.79"
"10745","_nan_","18.03333333","23.26","20","19.39","4.889090909","20.7","22.2","19.79"
"10746","_nan_","18.16666667","23.23","20","19.41444444","5.33125","20.7","22.18","19.79"
"10747","_nan_","18.23","23.23","20","19.39","5.741666667","20.7","22.17272727","19.815"
"10748","21.39","18.365","23.2","20","19.39","6.201666667","20.7","22.13888889","19.82333333"
"10749","21.39","18.39","23.13333333","20.075","19.39","6.508888889","20.7","22.13888889","19.79"
"10750","21.39","18.5","23.1","20.1","19.39","6.807272727","20.7","22.12857143","19.79"
"10751","21.39","18.42666667","23.1","20.1","19.39","6.9","20.7","22.1","19.79"
"10752","21.39","18.46333333","23.06666667","20.1","19.39","6.9","20.7","22.1","19.79"
"10753","21.39","18.46333333","23","20.1","19.39","6.963333333","20.7","22.1","19.79"
"10754","21.39","18.42666667","22.96333333","20.1","19.39","7.296666667","_nan_","22.1","19.79"
"10755","21.39","18.5","22.89","20.1","19.39","7.66","20.29","22.1","19.79"
"10756","21.39","18.5","22.89","20.1","19.39","8","21.39","22.1","19.79"
"10757","21.39","18.56666667","22.89","20.06666667","19.39","8.366666667","20.76","22.1","19.79"
"10758","21.39","18.6","22.89","20.06666667","19.39","8.626666667","20.7","22.1","19.79"
"10759","21.39","18.6","22.89","20.03333333","19.46333333","8.83","20.7","22.1","19.79"
"10760","21.39","18.6","22.89","20.03333333","21.83","_nan_","20.7","22.1","19.79"
"10761","21.39","18.66666667","22.89","20","21.95666667","_nan_","20.7","22.1","19.79"
"10762","21.39","18.7","22.89","20","21.245","_nan_","20.7","22.1","19.85666667"
"10763","21.39","18.76","22.92666667","20","20.82666667","_nan_","20.7","22.1","19.89"
"10764","21.35666667","18.82333333","22.92666667","20","20.63333333","10.73333333","20.7","22.16666667","20.29"
"10765","21.29","18.96333333","22.89","20","20.46333333","11.26","20.7","22.2","19.42666667"
"10766","21.29","19.13333333","22.89","20","20.26333333","11.99","20.7","22.2","19.89"
"10767","21.29","19.2225","22.89","20","20.23","12.39666667","20.7","22.2","19.89"
"10768","21.7","19.29","22.89","20.03333333","20.29","12.63","20.7","22.2","19.89"
"10769","21.79","19.42666667","22.92666667","20.1","20.2","12.76333333","20.7","22.2","19.89"
"10770","21.2","19.5","23.13333333","20.1","20.2","13.16666667","20.7","22.2","19.89"
"10771","21.2","19.63333333","23.56666667","20.1","20.2","13.36","20.7","22.2","19.89"
"10772","22.1","19.76","23.82666667","20.2","20.13333333","13.56333333","20.76","22.2","19.89"
"10773","22.2","19.92666667","24.06666667","20.26","20.1","13.82333333","20.89","22.23","19.89"
"10774","21.7","21.2","24.2","20.23","20.1","14.06333333","20.89","22.35666667","19.89"
"10775","21.56666667","21.7","24.29","20.29","20.06666667","14.46333333","20.92666667","22.53333333","19.89"
"10776","21.7","23.29","24.23","20.29","20","14.72666667","21","22.6","19.92666667"
"10777","21.76","21.13333333","23.96333333","20.29","20","14.72666667","21.1","22.6","20"
"10778","21.79","21.46333333","23.89","20.29","19.92666667","14.86666667","21.1","22.6","20"
"10779","21.79","21.2","23.79","20.29","19.96333333","15","21.13333333","22.6","19.92666667"
"10780","21.89","23.2","23.79","20.32333333","19.89","15.26","21.2","22.7","19.92666667"
"10781","22","20.63333333","23.79","20.39","19.89","15.69666667","21.2","22.7","20"
"10782","22","20.76","23.7225","20.39","19.89","15.96333333","21.26","22.7","20"
"10783","22","20.82333333","23.7","20.39","19.96333333","16.1","21.29","22.7","20"
